File Path,Line Number,Type,Pattern,Severity,Match,Message,Code
resources\js\Pages\Provider\Episodes\Show.tsx,277,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-600"">Complete</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,300,tailwind-class,background,warning,bg-white,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""bg-white rounded-lg shadow-sm border border-gray-200 overflow-hidden"">"
resources\js\Pages\Provider\Episodes\Show.tsx,301,tailwind-class,border,warning,border-b,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""px-6 py-4 border-b border-gray-200"">"
resources\js\Pages\Provider\Episodes\Show.tsx,302,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""text-lg font-semibold text-gray-900"">Episode Overview</h3>"
resources\js\Pages\Provider\Episodes\Show.tsx,306,tailwind-class,text,warning,text-center,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-center"">"
resources\js\Pages\Provider\Episodes\Show.tsx,307,tailwind-class,background,warning,bg-purple-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""flex items-center justify-center w-12 h-12 bg-purple-100 rounded-lg mx-auto mb-3"">"
resources\js\Pages\Provider\Episodes\Show.tsx,308,tailwind-class,text,warning,text-purple-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<Package className=""w-6 h-6 text-purple-600"" />"
resources\js\Pages\Provider\Episodes\Show.tsx,310,tailwind-class,text,warning,text-2xl,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-2xl font-bold text-gray-900"">{episode.orders_count}</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,311,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Total Orders</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,311,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Total Orders</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,313,tailwind-class,text,warning,text-center,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-center"">"
resources\js\Pages\Provider\Episodes\Show.tsx,314,tailwind-class,background,warning,bg-green-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""flex items-center justify-center w-12 h-12 bg-green-100 rounded-lg mx-auto mb-3"">"
resources\js\Pages\Provider\Episodes\Show.tsx,315,tailwind-class,text,warning,text-green-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<DollarSign className=""w-6 h-6 text-green-600"" />"
resources\js\Pages\Provider\Episodes\Show.tsx,317,tailwind-class,text,warning,text-2xl,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-2xl font-bold text-gray-900"">"
resources\js\Pages\Provider\Episodes\Show.tsx,320,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Total Value</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,320,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Total Value</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,322,tailwind-class,text,warning,text-center,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-center"">"
resources\js\Pages\Provider\Episodes\Show.tsx,323,tailwind-class,background,warning,bg-blue-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""flex items-center justify-center w-12 h-12 bg-blue-100 rounded-lg mx-auto mb-3"">"
resources\js\Pages\Provider\Episodes\Show.tsx,324,tailwind-class,text,warning,text-blue-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<Building2 className=""w-6 h-6 text-blue-600"" />"
resources\js\Pages\Provider\Episodes\Show.tsx,326,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-lg font-semibold text-gray-900"">"
resources\js\Pages\Provider\Episodes\Show.tsx,329,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Manufacturer</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,329,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Manufacturer</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,331,tailwind-class,text,warning,text-center,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-center"">"
resources\js\Pages\Provider\Episodes\Show.tsx,332,tailwind-class,background,warning,bg-indigo-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""flex items-center justify-center w-12 h-12 bg-indigo-100 rounded-lg mx-auto mb-3"">"
resources\js\Pages\Provider\Episodes\Show.tsx,335,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm font-semibold text-gray-900"">"
resources\js\Pages\Provider\Episodes\Show.tsx,338,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Insurance Status</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,338,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Insurance Status</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,345,tailwind-class,background,warning,bg-white,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""bg-white rounded-lg shadow-sm border border-gray-200 overflow-hidden"">"
resources\js\Pages\Provider\Episodes\Show.tsx,346,tailwind-class,border,warning,border-b,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""px-6 py-4 border-b border-gray-200"">"
resources\js\Pages\Provider\Episodes\Show.tsx,347,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""text-lg font-semibold text-gray-900"">Orders in This Episode</h3>"
resources\js\Pages\Provider\Episodes\Show.tsx,357,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-sm text-gray-500"">"
resources\js\Pages\Provider\Episodes\Show.tsx,357,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-sm text-gray-500"">"
resources\js\Pages\Provider\Episodes\Show.tsx,361,tailwind-class,text,warning,text-center,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-center"">"
resources\js\Pages\Provider\Episodes\Show.tsx,362,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-lg font-bold text-gray-900"">"
resources\js\Pages\Provider\Episodes\Show.tsx,365,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-xs text-gray-500"">Order Value</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,365,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-xs text-gray-500"">Order Value</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,367,tailwind-class,text,warning,text-center,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-center"">"
resources\js\Pages\Provider\Episodes\Show.tsx,368,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-lg font-bold text-gray-900"">"
resources\js\Pages\Provider\Episodes\Show.tsx,371,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-xs text-gray-500"">Products</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,371,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-xs text-gray-500"">Products</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,393,tailwind-class,background,warning,bg-white,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""bg-white rounded-lg shadow-sm border border-gray-200 overflow-hidden"">"
resources\js\Pages\Provider\Episodes\Show.tsx,394,tailwind-class,border,warning,border-b,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""px-6 py-4 border-b border-gray-200"">"
resources\js\Pages\Provider\Episodes\Show.tsx,395,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""text-lg font-semibold text-gray-900"">Episode Documents</h3>"
resources\js\Pages\Provider\Episodes\Show.tsx,445,tailwind-class,background,warning,bg-white,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""bg-white rounded-lg shadow-sm border border-gray-200 overflow-hidden"">"
resources\js\Pages\Provider\Episodes\Show.tsx,446,tailwind-class,border,warning,border-b,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""px-4 py-3 border-b border-gray-200"">"
resources\js\Pages\Provider\Episodes\Show.tsx,452,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Patient ID</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,452,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Patient ID</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,457,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Patient Name</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,457,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Patient Name</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,466,tailwind-class,background,warning,bg-white,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""bg-white rounded-lg shadow-sm border border-gray-200 overflow-hidden"">"
resources\js\Pages\Provider\Episodes\Show.tsx,467,tailwind-class,border,warning,border-b,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""px-4 py-3 border-b border-gray-200"">"
resources\js\Pages\Provider\Episodes\Show.tsx,476,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""flex items-center space-x-2 text-sm"">"
resources\js\Pages\Provider\Episodes\Show.tsx,477,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<Mail className=""w-4 h-4 text-gray-500"" />"
resources\js\Pages\Provider\Episodes\Show.tsx,482,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""flex items-center space-x-2 text-sm"">"
resources\js\Pages\Provider\Episodes\Show.tsx,483,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<Phone className=""w-4 h-4 text-gray-500"" />"
resources\js\Pages\Provider\Episodes\Show.tsx,493,tailwind-class,background,warning,bg-white,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""bg-white rounded-lg shadow-sm border border-gray-200 overflow-hidden"">"
resources\js\Pages\Provider\Episodes\Show.tsx,494,tailwind-class,border,warning,border-b,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""px-4 py-3 border-b border-gray-200"">"
resources\js\Pages\Provider\Episodes\Show.tsx,500,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Verified</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,500,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Verified</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,506,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Expires</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,506,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm text-gray-500"">Expires</div>"
resources\js\Pages\Provider\Episodes\Show.tsx,507,tailwind-class,text,warning,text-red-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className={`font-medium ${new Date(episode.expiration_date) < new Date() ? 'text-red-600' : 'text-gray-900'}`}>"
